id	cdempresa	dsempresa	cdempresasimop	dsdescontarintervalo	dssiglasimop	linhaid	cdlinha	dslinha
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	28	028	"LINHA ESPECIAL (ANEL A)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	29	029	"SHOPPING RIOMAR/OLINDA (LINHA ESPECIAL CARNAVAL)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	71	080	"TI JOANA BEZERRA / BOA VIAGEM"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	74	100	"CIRCULAR (CONDE DA BOA VISTA /PREFEITURA)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	78	104	"TI J. BEZERRA / TI RECIFE (IMIP)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	83	109	"LINHA ESPECIAL (ANEL A)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	90	116	"TI RECIFE (PRÍNCIPE)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	91	117	"TI RECIFE (PCR/CABUGÁ)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	478	810	"TI XAMBÁ / ENCRUZILHADA"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	479	811	"CAMPO GRANDE (TERM. SÍTIO NOVO)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	482	821	"JARDIM BRASIL I (EST. DE BELÉM)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	483	822	"JARDIM BRASIL I (CRUZ CABUGÁ)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	484	823	"JARDIM BRASIL II (EST. DE BELÉM)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	485	824	"JARDIM BRASIL II (CRUZ CABUGÁ)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	486	825	"JARDIM BRASIL / TI JOANA BEZERRA"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	487	826	"JARDIM BRASIL (COMPLEMENTAR)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	489	830	"CAIXA D´ÁGUA / DERBY"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	510	870	"TI XAMBÁ / TI LARGO DA PAZ"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	540	911	"OURO PRETO (COHAB)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	545	916	"OURO PRETO / JOANA BEZERRA"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	549	920	"RIO DOCE / CDU"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	550	921	"OURO PRETO (JATOBÁ I)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	555	926	"OURO PRETO (JATOBÁ II)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	556	927	"OURO PRETO (BACURAU)"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	615	986	"RIO DOCE / DERBY"
10	MLT	"TAMARÁ TRANSPORTES E TURISMO LTDA."	000	S	00	622	993	"CONJUNTO PRAIA DO JANGA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	46	046	"PARQTEL / ARENA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	47	047	"TI COSME E DAMIÃO / ARENA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	48	048	"TI TIP / ARENA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	291	402	"PARQUE CAPIBARIBE / CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	292	403	"ARAÇOIABA / CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	295	406	"VERA CRUZ / CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	296	407	"VÁRZEA FRIA / CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	299	410	"TI TIP / PQ. CAPIBARIBE ( S. LOURENÇO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	308	419	"MATRIZ DA LUZ (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	309	420	MURIBARA(INTEGRAÇÃO)
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	319	430	"SÃO LOURENÇO / MACAXEIRA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	329	442	"JARDIM PRIMAVERA (V. PEDREIRAS)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	330	443	"VILA DA FÁBRICA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	332	445	TABATINGA
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	333	446	UR-07
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	334	447	"ALBERTO MAIA (BACURAU)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	335	448	"JARDIM PETRÓPOLIS"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	336	449	"UR-07 CAMARAGIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	337	450	"CAMARAGIBE (CONDE DA BOA VISTA)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	339	452	TIMBI
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	340	453	"ALBERTO MAIA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	341	454	"SÃO LOURENÇO"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	342	455	TIUMA
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	343	456	"PARQUE CAPIBARIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	344	457	"SÃO LOURENÇO (BACURAU)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	345	458	"SANTA MÔNICA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	346	459	"LOTEAMENTO SANTOS COSME DAMIÃO"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	347	460	"CAMARAGIBE (PRÍNCIPE)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	349	462	"LOT.  SANTOS COSME DAMIAO (BACURAU)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	350	463	"ARAÇOIABA / CAMARAGIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	351	464	"JARDIM TERESOPOLIS I/CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	352	465	"JARDIM TERESOPOLIS"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	353	466	"VERA CRUZ (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	354	467	"CHÃ DE CRUZ(INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	355	469	"CAMARAGIBE / CDU"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	356	470	"ALBERTO MAIA / MACAXEIRA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	357	471	"JARDIM PRIMAVERA / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	358	472	"TABATINGA / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	359	473	"LOT. JOÃO PAULO II (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	360	474	"CAMARAGIBE / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	361	475	"TIMBI (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	362	476	"SANTA MÔNICA (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	363	477	"SANTA TEREZINHA (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	364	478	"SANTANA (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	366	480	"CAMARAGIBE / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	367	481	"TIMBI / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	368	482	"COSME DAMIÃO / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	369	483	"LOT. SÃO JOÃO E SÃO PAULO (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	370	484	"PARQUE CAPIBARIBE / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	371	485	"SANTA MÔNICA / DERBY"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	372	486	"PENEDO / TI CAMARAGIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	373	487	"VÁRZEA FRIA / TI CAMARAGIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	374	488	"VILA DA FABRICA/CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	375	489	"BAIRRO DOS ESTADOS/CAXANGÁ"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	376	490	"CAMARAGIBE / MACAXEIRA"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	377	491	"SÃO LOURENÇO / CAMARAGIBE"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	378	492	"PARQUE CAPIBARIBE (INTEGRAÇÃO)"
11	RME	"RODOVIÁRIA METROPOLITANA LTDA"	000	S	RM	379	493	"TIUMA / CAMARAGIBE"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	19	019	"TI JOSÉ FAUSTINO - CABO (BILHETERIA)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	34	034	"CURCURANA / TI CAJUEIRO SECO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	37	037	"COMPORTAS / TI CAJUEIRO SECO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	47	047	"TI COSME E DAMIÃO / ARENA"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	48	048	"TI TIP / ARENA"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	58	058	"EXPRESSO ARENA"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	93	119	"CIRCULAR / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	103	129	"PAIVA / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	113	139	"TI CABO / TI CAJUEIRO SECO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	114	140	"TI CAJUEIRO SECO / SHOPPING RECIFE"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	124	150	"PONTE DOS CARVALHOS / PRAZERES"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	131	157	"GAIBU / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	132	158	"GARAPU / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	133	159	"CHARNECA / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	134	160	"GAIBU / BARRA DE JANGADA - VIA PAIVA (OPCIONAL)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	152	178	"PORTO DE SUAPE / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	155	181	"CABO (COHAB) / TI CAJUEIRO SECO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	156	182	"CABO (CHARNECA)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	157	183	"PTE. DOS CARVALHOS / TI CAJUEIRO SECO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	158	184	"CABO (BACURAU)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	159	185	"TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	165	191	"RECIFE / PORTO DE GALINHAS (N. SRA. DO Ó)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	166	192	"PORTO DE GALINHAS / RECIFE"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	169	195	"RECIFE / PORTO DE GALINHAS (OPCIONAL)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	170	196	"TI CABO / P. DE GALINHAS (N. SRA. DO Ó)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	172	198	"IPOJUCA / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	173	199	"CAMELA / TI CABO"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	879	501	"LINHA ESPECIAL"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	952	7139	"TI CABO/ TI CAJUEIRO SECO (LINHA DE BLOQUEIO) (CAJ)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	953	7181	"CABO (COHAB) / TI CAJUEIRO SECO (LINHA DE BLOQUEIO)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	954	7183	"PTE.  DOS CARVALHOS / TI CAJUEIRO SECO (LINHA DE BLOQUEIO)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	961	7179	"TI CABO (LINHA DE BLOQUEIO) (SJT)"
12	SJT	"SÃO JUDAS TADEU TRANSPORTES LTDA."	014	S	SJ	995	231	"TI CAJUEIRO SECO / TI AEROPORTO"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	47	047	"TI COSME E DAMIÃO / ARENA"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	48	048	"TI TIP / ARENA"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	442	700	"BEBERIBE / AFOGADOS"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	443	710	"BEBERIBE / DERBY (JOANA BEZERRA)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	447	714	"ALTO JOSÉ BONIFÁCIO (AV. NORTE)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	450	717	"JOSÉ AMARINO DOS REIS"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	451	718	"CÓRREGO DO EUCLIDES / DERBY"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	453	721	"ÁGUA FRIA (CIRCULAR)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	454	722	"CAMPINA DO BARRETO"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	455	723	CAJUEIRO
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	456	724	"CHÃO DE ESTRELAS"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	460	731	"BEBERIBE (ESPINHEIRO)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	461	740	"BEBERIBE / BOA VIAGEM"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	462	741	"DOIS UNIDOS"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	463	742	"LINHA DO TIRO"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	464	743	"ALTO JOSÉ BONIFÁCIO (J. BARROS)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	465	744	"DOIS UNIDOS (BACURAU)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	466	745	"ALTO JOSÉ BONIFÁCIO (BACURAU)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	467	746	"ALTO DO CAPITÃO"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	469	755	"DOIS UNIDOS (COMPLEMENTAR)"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	470	760	"DOIS UNIDOS / DERBY"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	473	790	"DOIS UNIDOS / BOA VIAGEM"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	476	800	"DOIS UNIDOS / AFOGADOS"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	489	830	"CAIXA D´ÁGUA / DERBY"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	503	850	"AGUAZINHA / JOANA BEZERRA"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	510	870	"TI XAMBÁ / TI LARGO DA PAZ"
13	SPA	"EMPRESA SÃO PAULO LTDA"	000	S	00	543	914	"TI PE-15 / TI AFOGADOS"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	47	047	"TI COSME E DAMIÃO / ARENA"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	48	048	"TI TIP / ARENA"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	265	330	"CASA AMARELA / CDU (AV. CAXANGÁ)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	387	511	"TI CDU / CASA AMARELA / ALTO DO MANDU"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	388	512	"CASA AMARELA (PADRE LEMOS)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	392	516	"CASA AMARELA / TORRE / CDE. BOA VISTA"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	394	518	"APIPUCOS / RIOMAR (OPCIONAL)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	395	520	"TI MACAXEIRA / PARNAMIRIM"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	396	521	"ALTO SANTA ISABEL (CDE. BOA VISTA)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	397	522	"DOIS IRMÃOS (RUI BARBOSA E PRÍNCIPE)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	398	523	"DOIS IRMÃOS (BACURAU)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	399	524	"SÍTIO DOS PINTOS (DOIS IRMÃOS)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	400	525	"ALTO SANTA ISABEL (BACURAU)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	401	526	"ALTO SANTA ISABEL (COMPLEMENTAR)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	402	527	"SÍTIO DOS PINTOS / IMIP (JOANA BEZERRA)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	403	531	"CASA AMARELA (ROSA E SILVA)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	404	532	"DOIS IRMÃOS / CASA AMARELA (CRUZ CABUGÁ)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	405	533	"CASA AMARELA (BACURAU)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	411	601	"TI MACAXEIRA / P.R. BOLA NA REDE"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	419	622	"VASCO DA GAMA (CRUZ CABUGÁ)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	451	718	"CÓRREGO DO EUCLIDES / DERBY"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	530	901	"TI ABREU E LIMA / TI MACAXEIRA"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	531	902	"TI MACAXEIRA / MIRUEIRA"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	577	948	"TI MACAXEIRA / ARTHUR LUNDGREN II"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	851	519	"DOIS IRMÃOS (OPCIONAL)"
14	TRC	"TRANSCOL TRANSPORTES COLETIVOS LTDA."	009	S	TC	879	501	"LINHA ESPECIAL"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	47	047	"TI COSME E DAMIÃO / ARENA"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	71	080	"TI JOANA BEZERRA / BOA VIAGEM"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	207	240	"CAVALEIRO / CEASA"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	248	302	"CAXANGÁ / TI TIP"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	249	303	"CAXANGÁ / CURADO II (BR-232)"
15	VML	"VIAÇÃO MIRIM LTDA"	016	S	VM	260	320	"CURADO I / TI SANTA LUZIA"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	22	022	"TI CAJUEIRO SECO (BILHETERIA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	45	045	"TI CARLOS W CAMPOS - TANCREDO NEVES (BILHETERIA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	47	047	"TI COSME E DAMIÃO / ARENA"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	48	048	"TI TIP / ARENA"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	52	052	"TI AEROPORTO (BILHETERIA / PASSARELA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	54	054	"TI  AEROPORTO (BILHETERIA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	55	055	"TI LARGO DA PAZ (BILHETERIA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	57	057	"ILHA DO RETIRO / ARENA (VIA ABDIAS DE CARVALHO)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	76	102	"TI SANTA LUZIA / IBURA"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	77	103	"UR-11 / TI BARRO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	80	106	"TI SANTA LUZIA / PARQUE AERONÁUTICA (JIQUIÁ)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	84	110	"IBURA / TI PRAZERES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	85	111	PINHEIROS
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	89	115	"TI AEROPORTO / TI AFOGADOS"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	92	118	"PRAZERES / BOA VIAGEM"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	94	120	"ALTO DOIS CARNEIROS / SHOPPING RECIFE"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	95	121	"VILA DA SUDENE"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	96	122	"VILA DO IPSEP"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	97	123	"TRÊS CARNEIROS BAIXO/TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	98	124	"TI TANCREDO NEVES / VILA DO SESI"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	99	125	"CÓRREGO DA GAMELEIRA / TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	100	126	"TI TANCREDO NEVES / UR-03"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	102	128	"TI BARRO / UR-03 (MILAGRES)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	104	130	"TI CAJUEIRO SECO (BILHETERIA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	105	131	"UR-02 (BACURAU)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	106	132	"TI TANCREDO NEVES / UR-02 (IBURA)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	107	133	"TRÊS CARNEIROS/TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	108	134	"LAGOA ENCANTADA / TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	109	135	"UR-10 / TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	110	136	"TI TANCREDO NEVES / UR-05"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	111	137	"UR-11/TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	115	141	"JARDIM MONTE VERDE / TI TANCREDO NEVES"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	116	142	"TI TANCREDO NEVES / ALTO DOIS CARNEIROS"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	117	143	"TI TANCREDO NEVES / UR-06"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	119	145	"ALTO DOIS CARNEIROS (BACURAU)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	120	146	"UR-11 (BACURAU)"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	125	151	"JARDIM JORDÃO / TI AEROPORTO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	126	152	"JORDÃO BAIXO / TI AEROPORTO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	127	153	"JORDÃO ALTO / TI AEROPORTO"
16	VRC	"EXPRESSO VERA CRUZ LTDA."	010	S	VC	128	154	"JORDÃO (BACURAU)"
